province,country,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region,Active_rate,Death_rate,reacovery_rate,new_cases
Unknown,Burkina Faso,12.2383,-1.5616,03-05-2020,662,45,540,77,Africa,11.63141994,6.797583082,81.57099698,10
Unknown,Cabo Verde,16.5388,-23.0418,03-05-2020,165,2,33,130,Africa,78.78787879,1.212121212,20,13
Unknown,Cambodia,11.55,104.9167,03-05-2020,122,0,120,2,Western Pacific,1.639344262,0,98.36065574,0
Unknown,Cameroon,3.848,11.5021,03-05-2020,2077,64,953,1060,Africa,51.03514685,3.081367357,45.8834858,0
Alberta,Canada,53.9333,-116.5765,03-05-2020,5766,95,0,5671,Americas,98.35241068,1.647589317,0,5755
British Columbia,Canada,53.7267,-127.6476,03-05-2020,2171,114,0,2057,Americas,94.74896361,5.251036389,0,-3595
Manitoba,Canada,53.7609,-98.8139,03-05-2020,282,6,0,276,Americas,97.87234043,2.127659574,0,-1889
New Brunswick,Canada,46.5653,-66.4619,03-05-2020,118,0,0,118,Americas,100,0,0,-164
Newfoundland and Labrador,Canada,53.1355,-57.6604,03-05-2020,259,3,0,256,Americas,98.84169884,1.158301158,0,141
Nova Scotia,Canada,44.682,-63.7443,03-05-2020,971,37,0,934,Americas,96.18949537,3.810504634,0,712
Ontario,Canada,51.2538,-85.3232,03-05-2020,18574,1326,0,17248,Americas,92.86098848,7.139011521,0,17603
Prince Edward Island,Canada,46.5107,-63.4168,03-05-2020,27,0,0,27,Americas,100,0,0,-18547
Quebec,Canada,52.9399,-73.5491,03-05-2020,31873,2206,0,29667,Americas,93.07878141,6.921218586,0,31846
Saskatchewan,Canada,52.9399,-106.4509,03-05-2020,433,7,0,426,Americas,98.38337182,1.616628176,0,-31440
Unknown,Central African Republic,6.6111,20.9394,03-05-2020,72,0,10,62,Africa,86.11111111,0,13.88888889,0
Unknown,Chad,15.4542,18.7322,03-05-2020,117,10,39,68,Africa,58.11965812,8.547008547,33.33333333,0
Unknown,Chile,-35.6751,-71.543,03-05-2020,22441,260,10041,12140,Americas,54.09741099,1.158593646,44.74399537,1228
Anhui,China,31.8257,117.2264,03-05-2020,991,6,985,0,Western Pacific,0,0.605449041,99.39455096,-277
Beijing,China,40.1824,116.4142,03-05-2020,593,9,553,31,Western Pacific,5.227655987,1.517706577,93.25463744,-398
Chongqing,China,30.0572,107.874,03-05-2020,579,6,573,0,Western Pacific,0,1.03626943,98.96373057,-14
Fujian,China,26.0789,117.9874,03-05-2020,356,1,353,2,Western Pacific,0.561797753,0.280898876,99.15730337,-223
Gansu,China,35.7518,104.2861,03-05-2020,139,2,137,0,Western Pacific,0,1.438848921,98.56115108,-217
Guangdong,China,23.3417,113.4244,03-05-2020,1588,8,1569,11,Western Pacific,0.692695214,0.503778338,98.80352645,1449
Guangxi,China,23.8298,108.7881,03-05-2020,254,2,252,0,Western Pacific,0,0.787401575,99.21259843,-1334
Guizhou,China,26.8154,106.8748,03-05-2020,147,2,145,0,Western Pacific,0,1.360544218,98.63945578,-107
Hainan,China,19.1959,109.7453,03-05-2020,168,6,162,0,Western Pacific,0,3.571428571,96.42857143,21
Hebei,China,39.549,116.1306,03-05-2020,328,6,0,322,Western Pacific,98.17073171,1.829268293,0,160
Heilongjiang,China,47.862,127.7615,03-05-2020,944,13,657,274,Western Pacific,29.02542373,1.377118644,69.59745763,616
Henan,China,37.8957,114.9042,03-05-2020,1276,22,0,1254,Western Pacific,98.27586207,1.724137931,0,332
Hong Kong,China,22.3,114.2,03-05-2020,1039,4,879,156,Western Pacific,15.01443696,0.384985563,84.60057748,-237
Hubei,China,30.9756,112.2707,03-05-2020,68128,4512,63616,0,Western Pacific,0,6.622827619,93.37717238,67089
Hunan,China,27.6104,111.7088,03-05-2020,1019,4,1015,0,Western Pacific,0,0.392541708,99.60745829,-67109
Inner Mongolia,China,44.0935,113.9448,03-05-2020,201,1,156,44,Western Pacific,21.89054726,0.497512438,77.6119403,-818
Jiangsu,China,32.9711,119.455,03-05-2020,653,0,650,3,Western Pacific,0.45941807,0,99.54058193,452
Jiangxi,China,27.614,115.7221,03-05-2020,937,1,936,0,Western Pacific,0,0.106723586,99.89327641,284
Jilin,China,43.6661,126.1923,03-05-2020,112,1,103,8,Western Pacific,7.142857143,0.892857143,91.96428571,-825
Liaoning,China,41.2956,122.6085,03-05-2020,146,2,144,0,Western Pacific,0,1.369863014,98.63013699,34
Macau,China,22.1667,113.55,03-05-2020,45,0,39,6,Western Pacific,13.33333333,0,86.66666667,-101
Ningxia,China,37.2692,106.1655,03-05-2020,75,0,75,0,Western Pacific,0,0,100,30
Qinghai,China,35.7452,95.9956,03-05-2020,18,0,18,0,Western Pacific,0,0,100,-57
Shaanxi,China,35.1917,108.8701,03-05-2020,306,3,263,40,Western Pacific,13.07189542,0.980392157,85.94771242,288
Shandong,China,36.3427,118.1498,03-05-2020,788,7,773,8,Western Pacific,1.015228426,0.888324873,98.0964467,482
Shanghai,China,31.202,121.4491,03-05-2020,655,7,615,33,Western Pacific,5.038167939,1.06870229,93.89312977,-133
Shanxi,China,37.5777,112.2922,03-05-2020,198,0,180,18,Western Pacific,9.090909091,0,90.90909091,-457
Sichuan,China,30.6171,102.7103,03-05-2020,561,3,558,0,Western Pacific,0,0.534759358,99.46524064,363
Tianjin,China,39.3054,117.323,03-05-2020,190,3,186,1,Western Pacific,0.526315789,1.578947368,97.89473684,-371
Tibet,China,31.6927,88.0924,03-05-2020,1,0,1,0,Western Pacific,0,0,100,-189
Xinjiang,China,41.1129,85.2401,03-05-2020,76,3,73,0,Western Pacific,0,3.947368421,96.05263158,75
Yunnan,China,24.974,101.487,03-05-2020,185,2,181,2,Western Pacific,1.081081081,1.081081081,97.83783784,109
Zhejiang,China,29.1832,120.0934,03-05-2020,1268,1,1265,2,Western Pacific,0.157728707,0.078864353,99.76340694,1083
Unknown,Colombia,4.5709,-74.2973,03-05-2020,7668,340,1722,5606,Americas,73.10902452,4.434011476,22.45696401,383
Unknown,Congo (Brazzaville),-0.228,15.8277,03-05-2020,229,9,25,195,Africa,85.15283843,3.930131004,10.91703057,0
Unknown,Congo (Kinshasa),-4.0383,21.7587,03-05-2020,674,33,75,566,Africa,83.97626113,4.896142433,11.12759644,0
Unknown,Costa Rica,9.7489,-83.7534,03-05-2020,739,6,386,347,Americas,46.95534506,0.811907984,52.23274696,6
Unknown,Cote d'Ivoire,7.54,-5.5471,03-05-2020,1398,17,653,728,Africa,52.07439199,1.21602289,46.70958512,36
Unknown,Croatia,45.1,15.2,03-05-2020,2096,79,1489,528,Europe,25.19083969,3.769083969,71.04007634,8
Unknown,Cuba,21.521757,-77.781167,03-05-2020,1649,67,827,755,Americas,45.78532444,4.063068526,50.15160703,38
Unknown,Cyprus,35.1264,33.4299,03-05-2020,872,15,296,561,Europe,64.33486239,1.720183486,33.94495413,8
Unknown,Czechia,49.8175,15.473,03-05-2020,7781,248,3587,3946,Europe,50.71327593,3.187250996,46.09947308,26
Faroe Islands,Denmark,61.8926,-6.9118,03-05-2020,187,0,185,2,Europe,1.069518717,0,98.93048128,-9220
Greenland,Greenland,71.7069,-42.6043,03-05-2020,11,0,11,0,Europe,0,0,100,0
Unknown,Denmark,56.2639,9.5018,03-05-2020,9523,484,6987,2052,Europe,21.54783157,5.082432007,73.36973643,9336
Unknown,Djibouti,11.8251,42.5903,03-05-2020,1112,2,686,424,Eastern Mediterranean,38.1294964,0.179856115,61.69064748,0
Unknown,Dominican Republic,18.7357,-70.1627,03-05-2020,7954,333,1606,6015,Americas,75.62232839,4.186572794,20.19109882,376
Unknown,Ecuador,-1.8312,-78.1834,03-05-2020,29538,1564,3300,24674,Americas,83.53307604,5.294874399,11.17204956,2074
Unknown,Egypt,26.820553,30.802498,03-05-2020,6465,429,1562,4474,Eastern Mediterranean,69.20340294,6.635730858,24.1608662,272
Unknown,El Salvador,13.7942,-88.8965,03-05-2020,490,11,154,325,Americas,66.32653061,2.244897959,31.42857143,44
Unknown,Equatorial Guinea,1.6508,10.2679,03-05-2020,315,1,9,305,Africa,96.82539683,0.317460317,2.857142857,0
Unknown,Eritrea,15.1794,39.7823,03-05-2020,39,0,26,13,Africa,33.33333333,0,66.66666667,0
Unknown,Estonia,58.5953,25.0136,03-05-2020,1700,55,259,1386,Europe,81.52941176,3.235294118,15.23529412,1
Unknown,Eswatini,-26.5225,31.4659,03-05-2020,112,1,12,99,Africa,88.39285714,0.892857143,10.71428571,4
Unknown,Ethiopia,9.145,40.4897,03-05-2020,135,3,75,57,Africa,42.22222222,2.222222222,55.55555556,2
Unknown,Fiji,-17.7134,178.065,03-05-2020,18,0,14,4,Western Pacific,22.22222222,0,77.77777778,0
Unknown,Finland,61.92411,25.748151,03-05-2020,5254,230,3000,2024,Europe,38.52303007,4.377617054,57.09935287,78
French Guiana,France,3.9339,-53.1258,03-05-2020,128,1,98,29,Europe,22.65625,0.78125,76.5625,127
French Polynesia,France,-17.6797,149.4068,03-05-2020,58,0,51,7,Europe,12.06896552,0,87.93103448,-70
Guadeloupe,France,16.265,-61.551,03-05-2020,152,12,95,45,Europe,29.60526316,7.894736842,62.5,94
Mayotte,France,-12.8275,45.166244,03-05-2020,650,6,235,409,Europe,62.92307692,0.923076923,36.15384615,498
New Caledonia,France,-20.904305,165.618042,03-05-2020,18,0,17,1,Europe,5.555555556,0,94.44444444,-632
Reunion,France,-21.1151,55.5364,03-05-2020,423,0,300,123,Europe,29.07801418,0,70.92198582,405
Saint Barthelemy,France,17.9,-62.8333,03-05-2020,6,0,6,0,Europe,0,0,100,-417
St Martin,France,18.0708,-63.0501,03-05-2020,38,3,27,8,Europe,21.05263158,7.894736842,71.05263158,32
Martinique,France,14.6415,-61.0242,03-05-2020,179,14,83,82,Europe,45.81005587,7.82122905,46.36871508,141
Unknown,France,46.2276,2.2137,03-05-2020,167272,24864,49973,92435,Europe,55.26029461,14.86441245,29.87529294,167093
Unknown,Gabon,-0.8037,11.6094,03-05-2020,335,5,85,245,Africa,73.13432836,1.492537313,25.37313433,0
Unknown,Gambia,13.4432,-15.3101,03-05-2020,17,1,9,7,Africa,41.17647059,5.882352941,52.94117647,0
Unknown,Georgia,42.3154,43.3569,03-05-2020,589,9,223,357,Europe,60.61120543,1.528013582,37.86078098,7
Unknown,Germany,51.165691,10.451526,03-05-2020,165664,6866,130600,28198,Europe,17.02119954,4.144533514,78.83426695,697
Unknown,Ghana,7.9465,-1.0232,03-05-2020,2169,18,229,1922,Africa,88.61226372,0.829875519,10.55786077,0
Unknown,Greece,39.0742,21.8243,03-05-2020,2626,144,1374,1108,Europe,42.19345011,5.483625286,52.3229246,6
Unknown,Guatemala,15.7835,-90.2308,03-05-2020,703,17,72,614,Americas,87.33997155,2.418207681,10.24182077,15
Unknown,Guinea,9.9456,-9.6966,03-05-2020,1586,7,405,1174,Africa,74.02269861,0.441361917,25.53593947,0
Unknown,Guyana,4.860416,-58.93018,03-05-2020,82,9,22,51,Americas,62.19512195,10.97560976,26.82926829,0
Unknown,Haiti,18.9712,-72.2852,03-05-2020,88,9,10,69,Americas,78.40909091,10.22727273,11.36363636,3
Unknown,Holy See,41.9029,12.4534,03-05-2020,11,0,2,9,Europe,81.81818182,0,18.18181818,0
Unknown,Honduras,15.2,-86.2419,03-05-2020,1055,82,118,855,Americas,81.04265403,7.772511848,11.18483412,45
Unknown,Hungary,47.1625,19.5033,03-05-2020,2998,340,629,2029,Europe,67.6784523,11.34089393,20.98065377,56
Unknown,Iceland,64.9631,-19.0208,03-05-2020,1799,10,1717,72,Europe,4.002223457,0.555864369,95.44191217,1
Unknown,India,20.593684,78.96288,03-05-2020,42505,1391,11775,29339,South-East Asia,69.02482061,3.27255617,27.70262322,2806
Unknown,Indonesia,-0.7893,113.9213,03-05-2020,11192,845,1876,8471,South-East Asia,75.68799142,7.55003574,16.76197284,349
Unknown,Iran,32.427908,53.688046,03-05-2020,97424,6203,78422,12799,Eastern Mediterranean,13.13741994,6.367014288,80.49556577,976
Unknown,Iraq,33.223191,43.679291,03-05-2020,2296,97,1490,709,Eastern Mediterranean,30.87979094,4.224738676,64.89547038,77
Unknown,Ireland,53.1424,-7.6921,03-05-2020,21506,1303,13386,6817,Europe,31.69813075,6.058774296,62.24309495,330
Unknown,Israel,31.046051,34.851612,03-05-2020,16208,232,9749,6227,Europe,38.41929911,1.431391905,60.14930898,23
Unknown,Italy,41.87194,12.56738,03-05-2020,210717,28884,81654,100179,Europe,47.54196387,13.70748445,38.75055169,1389
Unknown,Jamaica,18.1096,-77.2975,03-05-2020,469,9,38,422,Americas,89.97867804,1.918976546,8.102345416,6
Unknown,Japan,36.204824,138.252924,03-05-2020,15061,560,3981,10520,Western Pacific,69.8492796,3.718212602,26.4325078,200
Unknown,Jordan,31.24,36.51,03-05-2020,461,9,367,85,Eastern Mediterranean,18.43817787,1.952277657,79.60954447,1
Unknown,Kazakhstan,48.0196,66.9237,03-05-2020,3920,27,1084,2809,Europe,71.65816327,0.68877551,27.65306122,63
Unknown,Kenya,-0.0236,37.9062,03-05-2020,465,24,167,274,Africa,58.92473118,5.161290323,35.91397849,30
Unknown,South Korea,35.907757,127.766922,03-05-2020,10801,252,9217,1332,Western Pacific,12.33219146,2.333117304,85.33469123,8
Unknown,Kuwait,29.31166,47.481766,03-05-2020,4983,38,1776,3169,Eastern Mediterranean,63.59622717,0.762592816,35.64118001,364
Unknown,Kyrgyzstan,41.20438,74.766098,03-05-2020,795,10,564,221,Europe,27.79874214,1.257861635,70.94339623,26
Unknown,Latvia,56.8796,24.6032,03-05-2020,879,16,348,515,Europe,58.58930603,1.820250284,39.59044369,8
Unknown,Lebanon,33.8547,35.8623,03-05-2020,737,25,200,512,Eastern Mediterranean,69.47082768,3.392130258,27.13704206,4
Unknown,Liberia,6.428055,-9.429499,03-05-2020,158,18,58,82,Africa,51.89873418,11.39240506,36.70886076,4
Unknown,Liechtenstein,47.14,9.55,03-05-2020,82,1,80,1,Europe,1.219512195,1.219512195,97.56097561,0
Unknown,Lithuania,55.1694,23.8813,03-05-2020,1410,46,635,729,Europe,51.70212766,3.262411348,45.03546099,4
Unknown,Luxembourg,49.8153,6.1296,03-05-2020,3824,96,3379,349,Europe,9.126569038,2.510460251,88.36297071,12
Unknown,Madagascar,-18.766947,46.869107,03-05-2020,149,0,98,51,Africa,34.22818792,0,65.77181208,14
Unknown,Malaysia,4.210484,101.975766,03-05-2020,6298,105,4413,1780,Western Pacific,28.26294062,1.667195935,70.06986345,122
Unknown,Maldives,3.2028,73.2207,03-05-2020,527,1,18,508,South-East Asia,96.39468691,0.189753321,3.415559772,8
Unknown,Malta,35.9375,14.3754,03-05-2020,477,4,392,81,Europe,16.98113208,0.838574423,82.1802935,9
Unknown,Mauritania,21.0079,-10.9408,03-05-2020,8,1,6,1,Africa,12.5,12.5,75,0
Unknown,Mauritius,-20.348404,57.552152,03-05-2020,332,10,315,7,Africa,2.108433735,3.012048193,94.87951807,0
Unknown,Mexico,23.6345,-102.5528,03-05-2020,23471,2154,13447,7870,Americas,33.53074006,9.177282604,57.29197733,1383
Unknown,Moldova,47.4116,28.3699,03-05-2020,4121,125,1382,2614,Europe,63.43120602,3.033244358,33.53554962,69
Unknown,Monaco,43.7333,7.4167,03-05-2020,95,4,78,13,Europe,13.68421053,4.210526316,82.10526316,0
Unknown,Mongolia,46.8625,103.8467,03-05-2020,39,0,10,29,Western Pacific,74.35897436,0,25.64102564,0
Unknown,Montenegro,42.708678,19.37439,03-05-2020,322,8,249,65,Europe,20.1863354,2.48447205,77.32919255,0
Unknown,Morocco,31.7917,-7.0926,03-05-2020,4903,174,1438,3291,Eastern Mediterranean,67.1221701,3.548847644,29.32898226,174
Unknown,Namibia,-22.9576,18.4904,03-05-2020,16,0,8,8,Africa,50,0,50,0
Unknown,Nepal,28.1667,84.25,03-05-2020,75,0,16,59,South-East Asia,78.66666667,0,21.33333333,16
Aruba,Netherlands,12.5211,-69.9683,03-05-2020,100,2,81,17,Europe,17,2,81,-40136
Curacao,Netherlands,12.1696,-68.99,03-05-2020,16,1,13,2,Europe,12.5,6.25,81.25,-84
Sint Maarten,Netherlands,18.0425,-63.0548,03-05-2020,76,13,44,19,Europe,25,17.10526316,57.89473684,60
Unknown,Netherlands,52.1326,5.2913,03-05-2020,40571,5056,0,35515,Europe,87.53789653,12.46210347,0,40495
Unknown,New Zealand,-40.9006,174.886,03-05-2020,1487,20,1276,191,Western Pacific,12.84465367,1.344989913,85.81035642,0
Unknown,Nicaragua,12.865416,-85.207229,03-05-2020,15,5,7,3,Americas,20,33.33333333,46.66666667,1
Unknown,Niger,17.607789,8.081666,03-05-2020,750,36,518,196,Africa,26.13333333,4.8,69.06666667,14
Unknown,Nigeria,9.082,8.6753,03-05-2020,2558,87,400,2071,Africa,80.96168882,3.401094605,15.63721658,170
Unknown,North Macedonia,41.6086,21.7453,03-05-2020,1511,84,945,482,Europe,31.89940437,5.559232296,62.54136334,5
Unknown,Norway,60.472,8.4689,03-05-2020,7847,211,32,7604,Europe,96.90327514,2.688925704,0.407799159,38
Unknown,Oman,21.512583,55.923255,03-05-2020,2568,12,750,1806,Eastern Mediterranean,70.3271028,0.46728972,29.20560748,85
Unknown,Pakistan,30.3753,69.3451,03-05-2020,20941,476,5635,14830,Eastern Mediterranean,70.81801251,2.273052863,26.90893463,857
Unknown,Panama,8.538,-80.7821,03-05-2020,7090,197,641,6252,Americas,88.18053597,2.778561354,9.04090268,0
Unknown,Papua New Guinea,-6.314993,143.95555,03-05-2020,8,0,0,8,Western Pacific,100,0,0,0
Unknown,Paraguay,-23.4425,-58.4438,03-05-2020,396,10,126,260,Americas,65.65656566,2.525252525,31.81818182,26
Unknown,Peru,-9.19,-75.0152,03-05-2020,45928,1286,13550,31092,Americas,67.69726528,2.800034837,29.50269988,3394
Unknown,Philippines,12.879721,121.774017,03-05-2020,9223,607,1214,7402,Western Pacific,80.25588203,6.581372655,13.16274531,295
Unknown,Poland,51.9194,19.1451,03-05-2020,13693,678,3945,9070,Europe,66.23822391,4.95143504,28.81034105,318
Unknown,Portugal,39.3999,-8.2245,03-05-2020,25282,1043,1689,22550,Europe,89.19389289,4.125464758,6.680642354,92
Unknown,Qatar,25.3548,51.1839,03-05-2020,15551,12,1664,13875,Eastern Mediterranean,89.22255803,0.077165456,10.70027651,679
Unknown,Romania,45.9432,24.9668,03-05-2020,13163,790,4869,7504,Europe,57.00828079,6.001671352,36.99004786,431
Unknown,Russia,61.52401,105.318756,03-05-2020,134687,1280,16639,116768,Europe,86.69582068,0.950351556,12.35382776,10633
Unknown,Rwanda,-1.9403,29.8739,03-05-2020,259,0,124,135,Africa,52.12355212,0,47.87644788,4
Unknown,Saint Lucia,13.9094,-60.9789,03-05-2020,18,0,15,3,Americas,16.66666667,0,83.33333333,1
Unknown,Saint Vincent and the Grenadines,12.9843,-61.2872,03-05-2020,16,0,8,8,Americas,50,0,50,0
Unknown,San Marino,43.9424,12.4578,03-05-2020,582,41,86,455,Europe,78.17869416,7.04467354,14.7766323,2
Unknown,Saudi Arabia,23.885942,45.079162,03-05-2020,27011,184,4134,22693,Eastern Mediterranean,84.01392025,0.681203954,15.30487579,1552
Unknown,Senegal,14.4974,-14.4524,03-05-2020,1182,9,372,801,Africa,67.76649746,0.76142132,31.47208122,67
Unknown,Serbia,44.0165,21.0059,03-05-2020,9464,193,1551,7720,Europe,81.57227388,2.039306847,16.38841927,102
Unknown,Seychelles,-4.6796,55.492,03-05-2020,11,0,6,5,Africa,45.45454545,0,54.54545455,0
Unknown,Singapore,1.2833,103.8333,03-05-2020,18205,18,1408,16779,Western Pacific,92.16698709,0.098873936,7.734138973,657
Unknown,Slovakia,48.669,19.699,03-05-2020,1408,24,619,765,Europe,54.33238636,1.704545455,43.96306818,1
Unknown,Slovenia,46.1512,14.9955,03-05-2020,1439,96,241,1102,Europe,76.580959,6.671299514,16.74774149,0
Unknown,Somalia,5.152149,46.199616,03-05-2020,722,32,44,646,Eastern Mediterranean,89.47368421,4.432132964,6.094182825,51
Unknown,South Africa,-30.5595,22.9375,03-05-2020,6783,131,2549,4103,Africa,60.48945894,1.931298835,37.57924222,447
Unknown,Spain,40.463667,-3.74922,03-05-2020,217466,25264,118902,73300,Europe,33.70641847,11.61744824,54.67613328,884
Unknown,Sri Lanka,7.873054,80.771797,03-05-2020,718,7,184,527,South-East Asia,73.39832869,0.974930362,25.62674095,13
Unknown,Sudan,12.8628,30.2176,03-05-2020,592,41,52,499,Eastern Mediterranean,84.29054054,6.925675676,8.783783784,0
Unknown,Suriname,3.9193,-56.0278,03-05-2020,10,1,9,0,Americas,0,10,90,0
Unknown,Sweden,60.128161,18.643501,03-05-2020,22317,2679,0,19638,Europe,87.99569835,12.00430165,0,235
Unknown,Switzerland,46.8182,8.2275,03-05-2020,29905,1762,24500,3643,Europe,12.18190938,5.891991306,81.92609931,88
Unknown,Taiwan*,23.7,121,03-05-2020,436,6,332,98,Western Pacific,22.47706422,1.376146789,76.14678899,4
Unknown,Tanzania,-6.369028,34.888822,03-05-2020,480,16,167,297,Africa,61.875,3.333333333,34.79166667,0
Unknown,Thailand,15.870032,100.992541,03-05-2020,2969,54,2739,176,South-East Asia,5.927921859,1.818794207,92.25328393,3
Unknown,Togo,8.6195,0.8248,03-05-2020,124,9,67,48,Africa,38.70967742,7.258064516,54.03225806,1
Unknown,Trinidad and Tobago,10.6918,-61.2225,03-05-2020,116,8,93,15,Americas,12.93103448,6.896551724,80.17241379,0
Unknown,Tunisia,33.886917,9.537499,03-05-2020,1013,42,328,643,Eastern Mediterranean,63.47482725,4.146100691,32.37907206,4
Unknown,Turkey,38.9637,35.2433,03-05-2020,126045,3397,63151,59497,Europe,47.20298306,2.695069221,50.10194772,1670
Unknown,Uganda,1.373333,32.290275,03-05-2020,89,0,52,37,Africa,41.57303371,0,58.42696629,1
Unknown,Ukraine,48.3794,31.1656,03-05-2020,11913,288,1548,10077,Europe,84.58826492,2.417527071,12.99420801,502
Unknown,United Arab Emirates,23.424076,53.847818,03-05-2020,14163,126,2763,11274,Eastern Mediterranean,79.60177928,0.889642025,19.50857869,564
Bermuda,United Kingdom,32.3078,-64.7505,03-05-2020,115,7,51,57,Europe,49.56521739,6.086956522,44.34782609,102
Cayman Islands,United Kingdom,19.3133,-81.2546,03-05-2020,74,1,10,63,Europe,85.13513514,1.351351351,13.51351351,-41
Channel Islands,United Kingdom,49.3723,-2.3644,03-05-2020,544,41,406,97,Europe,17.83088235,7.536764706,74.63235294,470
Gibraltar,United Kingdom,36.1408,-5.3536,03-05-2020,144,0,132,12,Europe,8.333333333,0,91.66666667,-400
Isle of Man,United Kingdom,54.2361,-4.5481,03-05-2020,321,22,271,28,Europe,8.722741433,6.853582555,84.42367601,177
Montserrat,United Kingdom,16.742498,-62.187366,03-05-2020,11,1,7,3,Europe,27.27272727,9.090909091,63.63636364,-310
Unknown,United Kingdom,55.3781,-3.436,03-05-2020,188465,28464,0,160001,Europe,84.89693046,15.10306954,0,188454
Unknown,Uruguay,-32.5228,-55.7658,03-05-2020,655,17,442,196,Americas,29.92366412,2.595419847,67.48091603,3
Unknown,US,40,-100,03-05-2020,1161611,68777,180152,912682,Americas,78.57036478,5.920828918,15.5088063,25587
